granularity,period,factor,return,percentile,rank,is_best
week,2017-W28,gtja191/alpha_025,0.01367,0.688,5,0
week,2017-W28,gtja191/alpha_026,0.01022,0.6763,6,0
week,2017-W28,alpha101/alpha_084,0.00936,0.6725,7,0
week,2017-W28,alpha101/alpha_004,0.00984,0.6636,8,0
week,2017-W28,gtja191/alpha_092,0.00702,0.6618,9,0
week,2017-W28,gtja191/alpha_008,0.00101,0.6345,10,0
week,2017-W28,alpha101/alpha_023,0.00074,0.6305,11,0
week,2017-W28,alpha101/alpha_002,-0.00031,0.6276,12,0
week,2017-W28,gtja191/alpha_006,-0.00272,0.6223,13,0
week,2017-W28,alpha101/alpha_026,-0.00191,0.6082,14,0
week,2017-W28,alpha101/alpha_055,-0.00353,0.6081,15,0
week,2017-W28,alpha101/alpha_024,-0.00779,0.601,16,0
week,2017-W28,qlib158/vsumn60,-0.00524,0.5988,17,0
week,2017-W28,gtja191/alpha_157,-0.00678,0.5955,18,0
week,2017-W28,alpha101/alpha_044,-0.00757,0.5881,19,0
week,2017-W28,gtja191/alpha_090,-0.01015,0.5784,20,0
week,2017-W28,gtja191/alpha_016,-0.01672,0.5512,21,0
week,2017-W28,alpha101/alpha_088,-0.01793,0.5401,22,0
week,2017-W28,alpha101/alpha_067,-0.02376,0.5031,23,0
week,2017-W28,qlib158/cntn5,-0.02546,0.5017,24,0
week,2017-W28,gtja191/alpha_048,-0.03091,0.4686,25,0
week,2017-W28,gtja191/alpha_001,-0.03309,0.4571,26,0
week,2017-W28,qlib158/vsumn30,-0.0374,0.4416,27,0
week,2017-W28,qlib158/min10,-0.0413,0.4298,28,0
week,2017-W28,gtja191/alpha_168,-0.04132,0.4147,29,0
week,2017-W28,alpha101/alpha_019,-0.04853,0.3759,30,0
week,2017-W28,qlib158/vsumn5,-0.05346,0.3664,31,0
week,2017-W28,alpha101/alpha_069,-0.05043,0.3651,32,0
week,2017-W28,alpha101/alpha_016,-0.05105,0.3623,33,0
week,2017-W28,qlib158/vma60,-0.05274,0.3607,34,0
week,2017-W28,qlib158/vsumn20,-0.05738,0.3304,35,0
week,2017-W28,gtja191/alpha_041,-0.06335,0.3119,36,0
week,2017-W28,qlib158/vma10,-0.06656,0.2932,37,0
week,2017-W28,qlib158/ma10,-0.08349,0.2143,38,0
week,2017-W29,gtja191/alpha_025,0.12603,0.8526,1,1
week,2017-W29,gtja191/alpha_037,0.11464,0.8327,2,0
week,2017-W29,gtja191/alpha_157,0.11122,0.8256,3,0
week,2017-W29,alpha101/alpha_084,0.10245,0.8067,4,0
week,2017-W29,gtja191/alpha_026,0.08955,0.7695,5,0
week,2017-W29,qlib158/vma60,0.08421,0.7358,6,0
week,2017-W29,gtja191/alpha_008,0.08555,0.7321,7,0
week,2017-W29,qlib158/ma10,0.09421,0.7213,8,0
week,2017-W29,qlib158/vsumn30,0.07731,0.7111,9,0
week,2017-W29,alpha101/alpha_024,0.06895,0.6901,10,0
week,2017-W29,alpha101/alpha_004,0.07089,0.6896,11,0
week,2017-W29,alpha101/alpha_080,0.06815,0.6657,12,0
week,2017-W29,gtja191/alpha_016,0.06211,0.6573,13,0
week,2017-W29,gtja191/alpha_001,0.06045,0.6459,14,0
week,2017-W29,alpha101/alpha_026,0.05724,0.6332,15,0
week,2017-W29,qlib158/vsumn20,0.0609,0.6238,16,0
week,2017-W29,qlib158/min10,0.05068,0.5742,17,0
week,2017-W29,alpha101/alpha_044,0.04768,0.5736,18,0
week,2017-W29,alpha101/alpha_002,0.044,0.5468,19,0
week,2017-W29,gtja191/alpha_168,0.04327,0.5382,20,0
week,2017-W29,gtja191/alpha_092,0.04472,0.5371,21,0
week,2017-W29,alpha101/alpha_055,0.04085,0.5258,22,0
week,2017-W29,alpha101/alpha_019,0.03673,0.495,23,0
week,2017-W29,gtja191/alpha_006,0.0354,0.4932,24,0
week,2017-W29,alpha101/alpha_088,0.03364,0.4812,25,0
week,2017-W29,alpha101/alpha_016,0.03301,0.4771,26,0
week,2017-W29,gtja191/alpha_041,0.02689,0.4477,27,0
week,2017-W29,qlib158/vsumn60,0.02678,0.4345,28,0
week,2017-W29,qlib158/cntn5,0.02711,0.4337,29,0
week,2017-W29,alpha101/alpha_015,0.02687,0.4283,30,0
week,2017-W29,alpha101/alpha_067,0.02513,0.4207,31,0
week,2017-W29,alpha101/alpha_069,0.02061,0.4099,32,0
week,2017-W29,qlib158/vma10,0.02169,0.4065,33,0
week,2017-W29,gtja191/alpha_090,0.02246,0.4039,34,0
week,2017-W29,alpha101/alpha_023,0.02118,0.3616,35,0
week,2017-W29,qlib158/vsumn5,0.01603,0.3614,36,0
week,2017-W29,alpha101/alpha_027,0.00203,0.303,37,0
week,2017-W29,gtja191/alpha_048,-0.00131,0.2649,38,0
week,2017-W30,qlib158/ma10,0.08882,0.8317,1,1
week,2017-W30,alpha101/alpha_088,0.11505,0.7505,2,0
week,2017-W30,gtja191/alpha_090,0.06681,0.7457,3,0
week,2017-W30,gtja191/alpha_041,0.06094,0.7174,4,0
week,2017-W30,alpha101/alpha_016,0.05965,0.7041,5,0
week,2017-W30,alpha101/alpha_026,0.05247,0.6706,6,0
week,2017-W30,alpha101/alpha_002,0.04954,0.6597,7,0
week,2017-W30,gtja191/alpha_157,0.0503,0.6572,8,0
week,2017-W30,qlib158/vsumn60,0.04727,0.656,9,0
week,2017-W30,qlib158/vsumn20,0.04725,0.6444,10,0
week,2017-W30,alpha101/alpha_055,0.04538,0.643,11,0
week,2017-W30,qlib158/vsumn30,0.04375,0.6245,12,0
week,2017-W30,alpha101/alpha_015,0.03707,0.5884,13,0
week,2017-W30,gtja191/alpha_025,0.0409,0.5863,14,0
week,2017-W30,alpha101/alpha_023,0.03772,0.5823,15,0
week,2017-W30,alpha101/alpha_067,0.03587,0.5737,16,0
week,2017-W30,alpha101/alpha_084,0.03573,0.5686,17,0
week,2017-W30,gtja191/alpha_037,0.03568,0.5685,18,0
week,2017-W30,gtja191/alpha_092,0.0354,0.5637,19,0
week,2017-W30,alpha101/alpha_069,0.03461,0.5618,20,0
week,2017-W30,qlib158/cntn5,0.03504,0.5579,21,0
week,2017-W30,alpha101/alpha_004,0.03245,0.5486,22,0
week,2017-W30,gtja191/alpha_016,0.03333,0.5457,23,0
week,2017-W30,qlib158/vsumn5,0.03114,0.539,24,0
week,2017-W30,alpha101/alpha_044,0.02903,0.5304,25,0
week,2017-W30,gtja191/alpha_026,0.02958,0.5279,26,0
week,2017-W30,alpha101/alpha_019,0.02825,0.5205,27,0
week,2017-W30,gtja191/alpha_001,0.02848,0.5154,28,0
week,2017-W30,gtja191/alpha_168,0.02576,0.5049,29,0
week,2017-W30,alpha101/alpha_024,0.02494,0.5008,30,0
week,2017-W30,qlib158/vma60,0.02341,0.4901,31,0
week,2017-W30,gtja191/alpha_008,0.02458,0.4859,32,0
week,2017-W30,qlib158/vma10,0.02258,0.4806,33,0
week,2017-W30,qlib158/min10,0.02124,0.4737,34,0
week,2017-W30,gtja191/alpha_048,0.01803,0.446,35,0
week,2017-W30,alpha101/alpha_027,0.00683,0.3861,36,0
week,2017-W30,alpha101/alpha_080,0.00122,0.3448,37,0
week,2017-W30,gtja191/alpha_006,-0.00157,0.3183,38,0
week,2017-W31,alpha101/alpha_088,0.12473,0.8693,1,1
week,2017-W31,qlib158/vsumn60,0.12205,0.8578,2,0
week,2017-W31,qlib158/vma60,0.10458,0.8156,3,0
week,2017-W31,qlib158/vsumn20,0.09508,0.7463,4,0
week,2017-W31,qlib158/vsumn30,0.07837,0.7367,5,0
week,2017-W31,qlib158/vma10,0.06379,0.6747,6,0
week,2017-W31,gtja191/alpha_048,0.06463,0.6699,7,0
week,2017-W31,gtja191/alpha_026,0.06585,0.6602,8,0
week,2017-W31,gtja191/alpha_168,0.06184,0.6482,9,0
week,2017-W31,alpha101/alpha_024,0.06035,0.6343,10,0
week,2017-W31,alpha101/alpha_023,0.06816,0.6315,11,0
week,2017-W31,alpha101/alpha_044,0.06143,0.6281,12,0
week,2017-W31,gtja191/alpha_016,0.0535,0.6196,13,0
week,2017-W31,gtja191/alpha_025,0.05355,0.6033,14,0
week,2017-W31,gtja191/alpha_008,0.05103,0.6019,15,0
week,2017-W31,alpha101/alpha_055,0.04951,0.589,16,0
week,2017-W31,qlib158/cntn5,0.05374,0.5865,17,0
week,2017-W31,gtja191/alpha_037,0.05416,0.5632,18,0
week,2017-W31,alpha101/alpha_084,0.04613,0.5463,19,0
week,2017-W31,alpha101/alpha_002,0.04317,0.5405,20,0
week,2017-W31,gtja191/alpha_041,0.042,0.5367,21,0
week,2017-W31,alpha101/alpha_015,0.03995,0.5284,22,0
week,2017-W31,qlib158/vsumn5,0.03817,0.5231,23,0
week,2017-W31,qlib158/ma10,0.03745,0.5115,24,0
week,2017-W31,qlib158/min10,0.03547,0.4882,25,0
week,2017-W31,alpha101/alpha_067,0.03202,0.4786,26,0
week,2017-W31,gtja191/alpha_092,0.03006,0.4677,27,0
week,2017-W31,alpha101/alpha_069,0.02656,0.4477,28,0
week,2017-W31,alpha101/alpha_026,0.02657,0.4457,29,0
week,2017-W31,gtja191/alpha_001,0.02592,0.437,30,0
week,2017-W31,gtja191/alpha_157,0.01905,0.3991,31,0
week,2017-W31,alpha101/alpha_019,0.0175,0.379,32,0
week,2017-W31,gtja191/alpha_090,0.01761,0.3787,33,0
week,2017-W31,alpha101/alpha_016,0.01702,0.3717,34,0
week,2017-W31,alpha101/alpha_080,0.01133,0.3394,35,0
week,2017-W31,alpha101/alpha_004,0.00877,0.3222,36,0
week,2017-W31,gtja191/alpha_006,0.00019,0.2649,37,0
week,2017-W31,alpha101/alpha_027,-0.00481,0.2354,38,0
week,2017-W32,gtja191/alpha_025,0.17308,0.8861,1,1
week,2017-W32,gtja191/alpha_026,0.17136,0.8834,2,0
week,2017-W32,alpha101/alpha_084,0.16013,0.8591,3,0
week,2017-W32,gtja191/alpha_008,0.15627,0.8568,4,0
week,2017-W32,gtja191/alpha_037,0.1499,0.8493,5,0
week,2017-W32,qlib158/vsumn20,0.14436,0.8476,6,0
week,2017-W32,qlib158/vma60,0.14424,0.8431,7,0
week,2017-W32,alpha101/alpha_024,0.14067,0.835,8,0
week,2017-W32,gtja191/alpha_041,0.15988,0.8252,9,0
week,2017-W32,qlib158/vsumn60,0.12787,0.8055,10,0
week,2017-W32,qlib158/ma10,0.13685,0.8001,11,0
week,2017-W32,qlib158/vsumn30,0.11632,0.7814,12,0
week,2017-W32,alpha101/alpha_069,0.14461,0.7567,13,0
week,2017-W32,alpha101/alpha_088,0.1093,0.7521,14,0
week,2017-W32,gtja191/alpha_048,0.08833,0.6864,15,0
week,2017-W32,alpha101/alpha_026,0.08756,0.6859,16,0
week,2017-W32,alpha101/alpha_023,0.09727,0.6831,17,0
week,2017-W32,gtja191/alpha_090,0.07959,0.6599,18,0
week,2017-W32,gtja191/alpha_157,0.08513,0.6522,19,0
week,2017-W32,alpha101/alpha_044,0.0799,0.6375,20,0
week,2017-W32,alpha101/alpha_002,0.07276,0.6157,21,0
week,2017-W32,alpha101/alpha_015,0.07003,0.6067,22,0
week,2017-W32,alpha101/alpha_067,0.06736,0.5982,23,0
week,2017-W32,qlib158/min10,0.06527,0.5772,24,0
week,2017-W32,gtja191/alpha_168,0.06562,0.5708,25,0
week,2017-W32,gtja191/alpha_001,0.06152,0.5642,26,0
week,2017-W32,alpha101/alpha_019,0.05615,0.5393,27,0
week,2017-W32,alpha101/alpha_016,0.05425,0.5206,28,0
week,2017-W32,alpha101/alpha_055,0.05244,0.5022,29,0
week,2017-W32,qlib158/vsumn5,0.04873,0.483,30,0
week,2017-W32,qlib158/cntn5,0.0444,0.4812,31,0
week,2017-W32,qlib158/vma10,0.03782,0.4486,32,0
week,2017-W32,gtja191/alpha_092,0.03431,0.4048,33,0
week,2017-W32,alpha101/alpha_080,0.02119,0.3499,34,0
week,2017-W32,gtja191/alpha_016,0.02082,0.3492,35,0
week,2017-W32,alpha101/alpha_027,0.00952,0.273,36,0
week,2017-W32,alpha101/alpha_004,0.00775,0.2624,37,0
week,2017-W32,gtja191/alpha_006,0.00281,0.2335,38,0
week,2017-W33,alpha101/alpha_069,0.17823,0.8749,1,1
week,2017-W33,alpha101/alpha_088,0.14516,0.8487,2,0
week,2017-W33,gtja191/alpha_041,0.15095,0.8319,3,0
week,2017-W33,gtja191/alpha_025,0.11722,0.7866,4,0
week,2017-W33,qlib158/ma10,0.11818,0.783,5,0
week,2017-W33,gtja191/alpha_092,0.10888,0.7776,6,0
week,2017-W33,alpha101/alpha_016,0.10789,0.7664,7,0
week,2017-W33,gtja191/alpha_037,0.10502,0.7552,8,0
week,2017-W33,alpha101/alpha_084,0.08606,0.7174,9,0
week,2017-W33,qlib158/vsumn30,0.08628,0.7112,10,0
week,2017-W33,alpha101/alpha_019,0.08212,0.7021,11,0
week,2017-W33,gtja191/alpha_157,0.085,0.6941,12,0
week,2017-W33,gtja191/alpha_090,0.08375,0.6929,13,0
week,2017-W33,alpha101/alpha_044,0.08944,0.6583,14,0
week,2017-W33,gtja191/alpha_026,0.07029,0.6285,15,0
week,2017-W33,alpha101/alpha_067,0.06509,0.6151,16,0
week,2017-W33,gtja191/alpha_008,0.06537,0.6068,17,0
week,2017-W33,qlib158/vsumn20,0.06444,0.6023,18,0
week,2017-W33,alpha101/alpha_015,0.06697,0.5935,19,0
week,2017-W33,qlib158/vsumn60,0.06564,0.5867,20,0
week,2017-W33,alpha101/alpha_024,0.06098,0.5827,21,0
week,2017-W33,qlib158/min10,0.05807,0.5782,22,0
week,2017-W33,qlib158/vsumn5,0.05778,0.5714,23,0
week,2017-W33,gtja191/alpha_001,0.05809,0.5601,24,0
week,2017-W33,qlib158/cntn5,0.06407,0.5515,25,0
week,2017-W33,alpha101/alpha_002,0.04993,0.5417,26,0
week,2017-W33,gtja191/alpha_016,0.05231,0.5411,27,0
week,2017-W33,qlib158/vma10,0.04424,0.5002,28,0
week,2017-W33,gtja191/alpha_048,0.04469,0.5,29,0
week,2017-W33,alpha101/alpha_026,0.04813,0.4982,30,0
week,2017-W33,qlib158/vma60,0.04143,0.4785,31,0
week,2017-W33,alpha101/alpha_055,0.03831,0.4699,32,0
week,2017-W33,gtja191/alpha_168,0.0339,0.4448,33,0
week,2017-W33,alpha101/alpha_023,0.02882,0.3899,34,0
week,2017-W33,alpha101/alpha_027,0.02434,0.3811,35,0
week,2017-W33,alpha101/alpha_080,0.01975,0.3511,36,0
week,2017-W33,gtja191/alpha_006,0.01766,0.3376,37,0
week,2017-W33,alpha101/alpha_004,0.01576,0.3254,38,0
week,2017-W34,alpha101/alpha_088,0.12082,0.8254,1,1
week,2017-W34,qlib158/ma10,0.09089,0.7469,2,0
week,2017-W34,gtja191/alpha_157,0.08351,0.7318,3,0
week,2017-W34,alpha101/alpha_016,0.0804,0.7029,4,0
week,2017-W34,qlib158/vsumn30,0.07414,0.6955,5,0
week,2017-W34,gtja191/alpha_090,0.06259,0.6502,6,0
week,2017-W34,alpha101/alpha_044,0.06234,0.6471,7,0
week,2017-W34,gtja191/alpha_041,0.06159,0.629,8,0
week,2017-W34,alpha101/alpha_019,0.05989,0.6239,9,0
week,2017-W34,alpha101/alpha_069,0.0558,0.6141,10,0
week,2017-W34,gtja191/alpha_048,0.05397,0.5943,11,0
week,2017-W34,qlib158/cntn5,0.04948,0.581,12,0
week,2017-W34,gtja191/alpha_092,0.05381,0.5743,13,0
week,2017-W34,gtja191/alpha_025,0.04984,0.5729,14,0
week,2017-W34,gtja191/alpha_168,0.04661,0.562,15,0
week,2017-W34,alpha101/alpha_024,0.04852,0.5612,16,0
week,2017-W34,qlib158/min10,0.04481,0.5569,17,0
week,2017-W34,alpha101/alpha_026,0.04355,0.5378,18,0
week,2017-W34,gtja191/alpha_016,0.03968,0.5237,19,0
week,2017-W34,alpha101/alpha_067,0.0393,0.5192,20,0
week,2017-W34,qlib158/vsumn60,0.03925,0.5093,21,0
week,2017-W34,alpha101/alpha_015,0.03467,0.4944,22,0
week,2017-W34,qlib158/vma60,0.03617,0.492,23,0
week,2017-W34,gtja191/alpha_008,0.03867,0.4899,24,0
week,2017-W34,alpha101/alpha_055,0.03374,0.4813,25,0
week,2017-W34,gtja191/alpha_026,0.03175,0.4771,26,0
week,2017-W34,qlib158/vsumn5,0.03416,0.4699,27,0
week,2017-W34,alpha101/alpha_023,0.03139,0.466,28,0
week,2017-W34,qlib158/vma10,0.02826,0.4523,29,0
week,2017-W34,gtja191/alpha_037,0.02722,0.4487,30,0
week,2017-W34,alpha101/alpha_084,0.02514,0.431,31,0
week,2017-W34,qlib158/vsumn20,0.02157,0.4095,32,0
week,2017-W34,gtja191/alpha_001,0.02153,0.4025,33,0
week,2017-W34,alpha101/alpha_002,0.01895,0.3936,34,0
week,2017-W34,alpha101/alpha_004,0.01488,0.3643,35,0
week,2017-W34,gtja191/alpha_006,0.00812,0.3156,36,0
week,2017-W34,alpha101/alpha_080,0.00708,0.3146,37,0
week,2017-W34,alpha101/alpha_027,0.00417,0.2907,38,0
week,2017-W35,alpha101/alpha_055,0.0483,0.7329,1,1
week,2017-W35,alpha101/alpha_024,0.0445,0.7296,2,0
week,2017-W35,gtja191/alpha_016,0.03422,0.6936,3,0
week,2017-W35,gtja191/alpha_025,0.03422,0.6916,4,0
week,2017-W35,qlib158/vsumn20,0.03597,0.6907,5,0
week,2017-W35,gtja191/alpha_026,0.02867,0.6798,6,0
week,2017-W35,gtja191/alpha_001,0.03461,0.6763,7,0
week,2017-W35,alpha101/alpha_019,0.03205,0.6737,8,0
week,2017-W35,gtja191/alpha_037,0.02405,0.6567,9,0
week,2017-W35,gtja191/alpha_008,0.02255,0.6476,10,0
week,2017-W35,qlib158/vma60,0.02415,0.6401,11,0
week,2017-W35,alpha101/alpha_026,0.02177,0.6385,12,0
week,2017-W35,alpha101/alpha_002,0.02197,0.6324,13,0
week,2017-W35,gtja191/alpha_168,0.02023,0.6267,14,0
week,2017-W35,qlib158/vma10,0.0142,0.615,15,0
week,2017-W35,gtja191/alpha_090,0.01619,0.6141,16,0
week,2017-W35,alpha101/alpha_067,0.01561,0.6006,17,0
week,2017-W35,alpha101/alpha_084,0.01091,0.5981,18,0
week,2017-W35,qlib158/vsumn60,0.01183,0.5883,19,0
week,2017-W35,alpha101/alpha_069,0.00979,0.5822,20,0
week,2017-W35,qlib158/vsumn5,0.00929,0.5799,21,0
week,2017-W35,alpha101/alpha_015,0.00706,0.5679,22,0
week,2017-W35,alpha101/alpha_016,0.00386,0.5557,23,0
week,2017-W35,alpha101/alpha_044,0.01038,0.552,24,0
week,2017-W35,alpha101/alpha_023,0.01003,0.5507,25,0
week,2017-W35,qlib158/vsumn30,0.00198,0.548,26,0
week,2017-W35,gtja191/alpha_157,0.00321,0.5333,27,0
week,2017-W35,gtja191/alpha_048,-0.00152,0.5223,28,0
week,2017-W35,alpha101/alpha_080,-0.00454,0.5038,29,0
week,2017-W35,gtja191/alpha_041,-0.00453,0.4873,30,0
week,2017-W35,gtja191/alpha_092,-0.00461,0.4864,31,0
week,2017-W35,qlib158/ma10,-0.0102,0.4724,32,0
week,2017-W35,alpha101/alpha_088,-0.00236,0.462,33,0
week,2017-W35,alpha101/alpha_004,-0.01213,0.4562,34,0
week,2017-W35,alpha101/alpha_027,-0.01547,0.4331,35,0
week,2017-W35,qlib158/cntn5,-0.01716,0.4159,36,0
week,2017-W35,qlib158/min10,-0.01841,0.411,37,0
week,2017-W35,gtja191/alpha_006,-0.02013,0.3958,38,0
week,2017-W36,gtja191/alpha_025,0.09185,0.8424,1,1
week,2017-W36,gtja191/alpha_008,0.0688,0.7893,2,0
week,2017-W36,gtja191/alpha_026,0.06818,0.788,3,0
week,2017-W36,alpha101/alpha_024,0.0557,0.7182,4,0
week,2017-W36,gtja191/alpha_037,0.04669,0.7175,5,0
week,2017-W36,gtja191/alpha_016,0.04678,0.7162,6,0
week,2017-W36,alpha101/alpha_084,0.04558,0.7157,7,0
week,2017-W36,alpha101/alpha_016,0.04019,0.6925,8,0
week,2017-W36,gtja191/alpha_090,0.03622,0.6675,9,0
week,2017-W36,gtja191/alpha_157,0.03576,0.6629,10,0
week,2017-W36,alpha101/alpha_002,0.02745,0.6404,11,0
week,2017-W36,qlib158/vsumn20,0.02437,0.6252,12,0
week,2017-W36,alpha101/alpha_026,0.02329,0.6195,13,0
week,2017-W36,alpha101/alpha_055,0.0247,0.6191,14,0
week,2017-W36,gtja191/alpha_041,0.02748,0.6068,15,0
week,2017-W36,qlib158/min10,0.02781,0.6026,16,0
week,2017-W36,alpha101/alpha_019,0.0224,0.5975,17,0
week,2017-W36,gtja191/alpha_048,0.02391,0.5943,18,0
week,2017-W36,gtja191/alpha_001,0.01818,0.5806,19,0
week,2017-W36,qlib158/vsumn30,0.01862,0.5726,20,0
week,2017-W36,alpha101/alpha_015,0.01232,0.5445,21,0
week,2017-W36,alpha101/alpha_069,0.01612,0.5321,22,0
week,2017-W36,gtja191/alpha_168,0.01261,0.5216,23,0
week,2017-W36,alpha101/alpha_044,0.00908,0.5128,24,0
week,2017-W36,alpha101/alpha_067,0.00653,0.511,25,0
week,2017-W36,qlib158/cntn5,0.00575,0.5059,26,0
week,2017-W36,alpha101/alpha_088,0.00996,0.5018,27,0
week,2017-W36,qlib158/vma10,0.00637,0.5003,28,0
week,2017-W36,qlib158/vsumn60,-0.00243,0.4472,29,0
week,2017-W36,gtja191/alpha_006,-0.00289,0.4374,30,0
week,2017-W36,alpha101/alpha_080,-0.00438,0.433,31,0
week,2017-W36,gtja191/alpha_092,-0.00583,0.4232,32,0
week,2017-W36,alpha101/alpha_023,-0.0,0.4175,33,0
week,2017-W36,qlib158/vma60,-0.01128,0.3811,34,0
week,2017-W36,alpha101/alpha_004,-0.01294,0.3628,35,0
week,2017-W36,qlib158/vsumn5,-0.02234,0.2984,36,0
week,2017-W36,qlib158/ma10,-0.02672,0.272,37,0
week,2017-W36,alpha101/alpha_027,-0.02611,0.2636,38,0
week,2017-W37,alpha101/alpha_026,0.0673,0.8582,1,1
week,2017-W37,alpha101/alpha_044,0.0373,0.7711,2,0
week,2017-W37,qlib158/vma60,0.0343,0.7698,3,0
week,2017-W37,gtja191/alpha_016,0.03672,0.7686,4,0
week,2017-W37,gtja191/alpha_008,0.03128,0.7607,5,0
week,2017-W37,alpha101/alpha_016,0.04686,0.7495,6,0
week,2017-W37,alpha101/alpha_084,0.02304,0.7478,7,0
week,2017-W37,gtja191/alpha_037,0.01779,0.7261,8,0
week,2017-W37,gtja191/alpha_092,0.01822,0.7124,9,0
week,2017-W37,gtja191/alpha_001,0.01434,0.7008,10,0
week,2017-W37,alpha101/alpha_015,0.01003,0.6977,11,0
week,2017-W37,alpha101/alpha_002,0.01033,0.6944,12,0
week,2017-W37,alpha101/alpha_069,0.01064,0.6936,13,0
week,2017-W37,qlib158/min10,0.00651,0.6836,14,0
week,2017-W37,gtja191/alpha_025,0.01092,0.682,15,0
week,2017-W37,qlib158/cntn5,0.00631,0.6734,16,0
week,2017-W37,gtja191/alpha_168,0.00477,0.6688,17,0
week,2017-W37,alpha101/alpha_024,0.01495,0.6684,18,0
week,2017-W37,gtja191/alpha_090,0.00291,0.6567,19,0
week,2017-W37,alpha101/alpha_055,-0.00083,0.6452,20,0
week,2017-W37,gtja191/alpha_048,0.00489,0.6389,21,0
week,2017-W37,gtja191/alpha_026,0.00289,0.6297,22,0
week,2017-W37,alpha101/alpha_067,-0.00478,0.6067,23,0
week,2017-W37,alpha101/alpha_019,-0.00303,0.5999,24,0
week,2017-W37,alpha101/alpha_004,-0.00858,0.5933,25,0
week,2017-W37,gtja191/alpha_041,-0.00696,0.5927,26,0
week,2017-W37,qlib158/vsumn20,-0.0156,0.5645,27,0
week,2017-W37,gtja191/alpha_157,-0.01503,0.5635,28,0
week,2017-W37,alpha101/alpha_088,-0.01624,0.5578,29,0
week,2017-W37,qlib158/vsumn5,-0.01601,0.5541,30,0
week,2017-W37,qlib158/vma10,-0.01442,0.5487,31,0
week,2017-W37,qlib158/ma10,-0.01357,0.5417,32,0
week,2017-W37,alpha101/alpha_027,-0.01836,0.5411,33,0
week,2017-W37,qlib158/vsumn30,-0.02063,0.5286,34,0
week,2017-W37,qlib158/vsumn60,-0.01827,0.5257,35,0
week,2017-W37,gtja191/alpha_006,-0.0223,0.5083,36,0
week,2017-W37,alpha101/alpha_080,-0.02252,0.4965,37,0
week,2017-W37,alpha101/alpha_023,-0.03592,0.4555,38,0
week,2017-W38,alpha101/alpha_026,0.0785,0.8605,1,1
week,2017-W38,gtja191/alpha_016,0.07369,0.8534,2,0
week,2017-W38,alpha101/alpha_002,0.01983,0.7077,3,0
week,2017-W38,qlib158/vsumn60,0.01954,0.7077,4,0
week,2017-W38,gtja191/alpha_037,0.02035,0.7023,5,0
week,2017-W38,alpha101/alpha_055,0.0188,0.6906,6,0
week,2017-W38,alpha101/alpha_027,0.01316,0.688,7,0
week,2017-W38,gtja191/alpha_025,0.01443,0.6868,8,0
week,2017-W38,alpha101/alpha_044,0.01312,0.6856,9,0
week,2017-W38,alpha101/alpha_015,0.00883,0.6658,10,0
week,2017-W38,alpha101/alpha_084,0.01135,0.6571,11,0
week,2017-W38,gtja191/alpha_048,0.01134,0.6495,12,0
week,2017-W38,gtja191/alpha_090,0.00936,0.6478,13,0
week,2017-W38,alpha101/alpha_088,0.00546,0.6403,14,0
week,2017-W38,gtja191/alpha_092,0.01253,0.6363,15,0
week,2017-W38,gtja191/alpha_168,0.00561,0.6313,16,0
week,2017-W38,alpha101/alpha_004,0.00113,0.6226,17,0
week,2017-W38,gtja191/alpha_157,0.01082,0.62,18,0
week,2017-W38,gtja191/alpha_001,-0.002,0.6091,19,0
week,2017-W38,gtja191/alpha_006,-0.00464,0.5947,20,0
week,2017-W38,qlib158/vma60,-0.00722,0.5799,21,0
week,2017-W38,gtja191/alpha_026,-0.00068,0.5762,22,0
week,2017-W38,alpha101/alpha_024,-0.00637,0.5731,23,0
week,2017-W38,qlib158/vsumn20,-0.00934,0.5559,24,0
week,2017-W38,qlib158/min10,-0.01087,0.5543,25,0
week,2017-W38,alpha101/alpha_019,-0.01212,0.55,26,0
week,2017-W38,alpha101/alpha_023,-0.01154,0.5416,27,0
week,2017-W38,alpha101/alpha_016,-0.01834,0.5059,28,0
week,2017-W38,alpha101/alpha_080,-0.0203,0.5043,29,0
week,2017-W38,alpha101/alpha_069,-0.01899,0.5008,30,0
week,2017-W38,qlib158/vma10,-0.02214,0.4951,31,0
week,2017-W38,qlib158/vsumn5,-0.02178,0.484,32,0
week,2017-W38,qlib158/vsumn30,-0.02572,0.466,33,0
week,2017-W38,qlib158/cntn5,-0.02847,0.4534,34,0
week,2017-W38,gtja191/alpha_008,-0.03522,0.434,35,0
week,2017-W38,alpha101/alpha_067,-0.04061,0.3784,36,0
week,2017-W38,gtja191/alpha_041,-0.04799,0.3456,37,0
week,2017-W38,qlib158/ma10,-0.08223,0.1588,38,0
week,2017-W39,gtja191/alpha_016,0.04715,0.7897,1,1
week,2017-W39,alpha101/alpha_026,0.03974,0.7625,2,0
week,2017-W39,alpha101/alpha_023,0.03472,0.7219,3,0
week,2017-W39,alpha101/alpha_027,0.0151,0.7053,4,0
week,2017-W39,alpha101/alpha_044,0.01641,0.696,5,0
week,2017-W39,gtja191/alpha_026,0.01675,0.6891,6,0
week,2017-W39,alpha101/alpha_024,0.01695,0.6888,7,0
week,2017-W39,gtja191/alpha_041,0.01752,0.6824,8,0
week,2017-W39,gtja191/alpha_001,0.01515,0.6802,9,0
week,2017-W39,gtja191/alpha_008,0.01475,0.6692,10,0
week,2017-W39,alpha101/alpha_069,0.0075,0.6493,11,0
